ID, Beskrivelse, adresse, kvadratmeter, pris, totalpris + fellesgjeld, megler 
174358284 , Arnavågen Park - Lys og moderne 3-roms endeleilighet med garasjeplass i lukket anlegg og stor usjenert terrasse. Solrikt og sentralt. , Garnesvegen 2D, Indre Arna , 73 m² , Solgt , Totalpris: 3 596 070 kr • Fellesutg.: 2 500 kr , Eiendomsmegler Vest Arna
174389473 , Møhlenpris - Lekker selveierleilighet med svært attraktiv beliggenhet. Balkong - Vedovn - Like ved BI, UIB, HVL. , Welhavens gate 63, Bergen , 46 m² , 2 990 000 kr , Totalpris: 3 076 292 kr • Fellesutg.: 1 300 kr , PrivatMegleren Vikebø & Jørgensen
174388124 , Bergen Vest - Meget tiltalende 3- roms selveierleilighet med vestvendt, solrik terrasse. Fast garasjeplass. Heis. , Kjøkkelvikbrekkene 160, Loddefjord , 71 m² , 2 850 000 kr , Totalpris: 2 932 792 kr • Fellesutg.: 1 809 kr , Himla
174387273 , Flott leilighet med utsikt og herlig vestvendt uteplass. Nytt bad og balansert ventilasjonsanlegg. , Ture Nermans vei 59, Fyllingsdalen , 45 m² , 1 990 000 kr , Totalpris: 2 277 647 kr • Fellesutg.: 3 468 kr , Eiendomsmegler Vest  Fyllingsdalen
174117930 , KRONSTAD | Lekker 3-roms leilighet med altan, heis og fast garasjeplass. To takterrasser. Like ved bybanen og Høgskulen. , Inger Bang Lunds vei 17, Bergen , 64 m² , 4 390 000 kr , Totalpris: 4 498 220 kr • Fellesutg.: 1 755 kr , W EIENDOMSMEGLING AS
174380478 , Sentrum - Nydelig 3-roms leilighet på Nordnes i rolig og tilbaketrukket gate. Fine kvaliteter og kort vei til alt. , Lille Markeveien 28, Bergen , 57 m² , 3 750 000 kr , Totalpris: 3 758 032 kr • Fellesutg.: 3 434 kr , PrivatMegleren Vikebø & Jørgensen
174378438 , Familiebolig i barnevennlige omgivelser, garasjeplass og kort vei til alt av servicetilbud. , Bjørndalsskogen 186, Bjørndalstræ , 105 m² , 2 900 000 kr , Totalpris: 2 964 475 kr • Fellesutg.: 5 186 kr , Eiendomsmegler Vest  Fyllingsdalen
174373451 , Toppe | 2-roms leilighet med solrik balkong, fantastisk utsikt og sentral beliggenhet. Heis i bygget. Oppgraderingsbehov , Nordre Toppe 11, Mjølkeråen , 55 m² , 1 600 000 kr , Totalpris: 1 726 946 kr • Fellesutg.: 3 760 kr , Eiendomsmegler Vest Åsane Bergen
174951276 , Blomsterdalen - Enebolig m/landlig beliggenhet og gode solforhold | Dobbelgarasje | Hage , Skagevegen 83C, Blomsterdalen , 257 m² , 6 950 000 kr , PrivatMegleren Syd , Eier (Selveier) • Enebolig • 5 soverom
174359527 , Ulset - Meget flott og oppgradert 4-roms leilighet med stor sørvendt altan. Rett ved bussterminal og Åsane Storsenter. , Myrdalskogen 13, Ulset , 85 m² , 2 550 000 kr , Totalpris: 2 835 762 kr • Fellesutg.: 5 792 kr , EiendomsMegler 1 Åsane
174352882 , FYLLINGSDALEN / ALLESTADHAUGEN - Pent rekkehus i populært område med stor solrik terrasse. Nærhet til barnehage, skole, idrettsanlegg og turterreng , Veslefrikkveien 35, Fyllingsdalen , 93 m² , 3 145 000 kr , Totalpris: 3 499 174 kr • Fellesutg.: 4 568 kr , PROPR AS
174353317 , Fyllingsdalen - Flott toppleilighet med 3 soverom, nytt kjøkken, moderne overflater og balkong. , Ortuflaten 20, Fyllingsdalen , 73 m² , 2 590 000 kr , Totalpris: 2 644 284 kr • Fellesutg.: 5 381 kr , PrivatMegleren Syd
174351617 , Z: Starefossen - Hel tomannsbolig bestående av 2 leiligheter + hybel på loft | BRA 313 kvm. | Stor tomt | Meget attraktiv beliggenhet! , Starefossveien 26, Bergen , 250 m² , 9 000 000 kr , Totalpris: 9 237 442 kr , Z MEGLEREN AS
174344464 , NYHET! BERGENSHUS MED UTLEIE - PERFEKT BELIGGENHET! , SKIVEBAKKEN 7, Bergen , 109 m² , 6 900 000 kr , Totalpris: 7 073 085 kr • Fellesutg.: 815 kr , M-MEGLEREN AS
167663531 , Arnatveit - Enebolig med gode kvaliteter. Kjøkken fra 2013. Garasje. Usjenert og barnevennlig. Høyt og fritt med god utsikt. Solrikt , Stuajordet 194, Arnatveit , 141 m² , 4 370 000 kr , Totalpris: 4 491 520 kr , Eiendomsmegler Vest Arna
169695545 , Råstølen - Flott 3-roms hjørneleilighet med balkong, like ved Råstølen bybanestopp | Parkering i garasjeanlegg med elbil-lader , Steinsvikvegen 266, Rådal , 65 m² , 3 690 000 kr , Totalpris: 3 783 592 kr • Fellesutg.: 1 956 kr , DNB Eiendom AS
159484155 , Bergen sentrum - Flott toppleilighet over to etasjer med balkong. God standard og flotte kvaliteter, midt i Bergen sentrum. , Richard Nordraaks gate 3, Bergen , 88 m² , 4 400 000 kr , Totalpris: 4 511 342 kr , DNB Eiendom AS
174338957 , Landås - Lys og pen selveier leilighet med god planløsning. Kort avstand til Nye Høyskolen og gangavstand til Haukeland! , Lægdesvingen 29, Bergen , 16 m² , 1 190 000 kr , Totalpris: 1 231 292 kr • Fellesutg.: 246 kr , Himla
171103831 , BUD MOTTATT. Stor og pen eierleilighet på ett plan. Flott utsikt, parkering og hage foran leilighet. Meget god standard , Wernersholmvegen 41, Paradis , 99 m² , 3 290 000 kr , Totalpris: 3 373 592 kr • Fellesutg.: 1 800 kr , DNB Eiendom AS
174338090 , Bergen Vest - Lekker leilighet med nye overflater og nytt kjøkken. Buss og butikk i umiddelbar nærhet. , Brønndalsåsen 23, Loddefjord , 40 m² , 1 700 000 kr , Totalpris: 1 838 032 kr • Fellesutg.: 3 374 kr , Himla
167812655 , Ytre Arna | Hjørneleilighet i 7. etasje med flott sjøutsikt og heis. Oppgraderingsbehov. , Peter Jebsens veg 17, Ytre Arna , 51 m² , 1 470 000 kr , Totalpris: 1 519 920 kr • Fellesutg.: 1 316 kr , Eiendomsmegler Vest Åsane Bergen
174335684 , Landås - Lys og flott leilighet med romslig loftstue - nydelig utsikt over Bergensdalen - nytt bad i 2019 - kort vei til buss m.m , Vognstølbakken 13, Bergen , 93 m² , 3 280 000 kr , Totalpris: 3 885 321 kr • Fellesutg.: 6 886 kr , Kaland & Partners - KAPA Næring og Prosjekt AS
174247221 , Lekker 2(3) - roms i Sandviken. Totalrenovert leilighet og bygård i 2015. Stoltzen like ved! , Kirkegaten 41, Bergen , 47 m² , 3 050 000 kr , Totalpris: 3 127 592 kr • Fellesutg.: 800 kr , DNB Eiendom AS
174256220 , Fyllingsdalen - Flott 3-roms leilighet med gjennomgående god standard. Nymalt stue og nye gulv i 2020. Lekkert bad og moderne kjøkken. T , Hjalmar Brantingsvei 39, Fyllingsdalen , 86 m² , 2 850 000 kr , Totalpris: 2 937 094 kr • Fellesutg.: 4 569 kr , Krogsveen avd. Fyllingsdalen
174256057 , Fyllingsdalen - 4-roms leilighet med mye potensial. Usjenert altan. Varme, varmtvann, strøm og internett/kabel-tv inkludert i felleskost , Løvåsveien 80, Fyllingsdalen , 85 m² , 1 600 000 kr , Totalpris: 1 996 127 kr • Fellesutg.: 7 605 kr , Krogsveen avd. Fyllingsdalen
149338262 , Kranen - Sjøfront i Damsgårdssundet. Kun 10 ledige leiligheter i dette flotte prosjektet på bryggekanten. Ta kontakt med megler. , Kranen - Damsgårdsveien 87, Bergen , 68 - 96 m² , 4 300 000 - 7 300 000 kr , Totalpris: 4 311 831 - 7 315 066 kr , EiendomsMegler 1 Nybygg Bergen
174301668 , Flott familiebolig i et rolig og barnevennlig område. 5 soverom. Nydelig utsikt over Kanadaskogen, og solrike uteplasser , Ravnestølen 151, Bjørndalstræ , 148 m² , Solgt , Totalpris: 4 106 542 kr , PrivatMegleren Vikebø & Jørgensen
161892789 , Z: Nyhavn v/ Gamle Bergen - Hjørneleil. | Sjøutsikt | 3.etg | Heis | To uteplasser | Hjemmekontor | Fast garasjeplass | Minutter fra NHH | Badeplass , Nyhavn 22, Bergen , 57 m² , 3 590 000 kr , Fellesutg.: 1 857 kr , Z MEGLEREN AS
174108272 , SKJOLD - Særdeles pen 2- roms med stor altan på ca. 18 kvm med gode solforhold. Kort vei til bybanen. Ingen dok.avgift! , Mårdalen 15, Rådal , 49 m² , 2 290 000 kr , Totalpris: 2 374 478 kr • Fellesutg.: 3 741 kr , W EIENDOMSMEGLING AS
174288043 , Sjelden mulighet | Graneverftets direktørbolig er totalrenovert. Høy standard, sentral beliggenhet og flott utsikt , Damsgårdsveien 166C, Laksevåg , 139 m² , 6 890 000 kr , Totalpris: 7 063 592 kr , BO Eiendomsmegling
174143509 , Skjold - Enderekkehus i barnevennlig nabolag. Solrik hage, parkering på egen tomt. Ca. 150 meter fra bybanestopp. , Lille Skjolddalen 16, Nesttun , 115 m² , 4 500 000 kr , Totalpris: 4 613 670 kr , EiendomsMegler 1 Fana
149871969 , Fana - Strøken 4-roms leilighet fra 2018 med fin utsikt og tiltalende kvaliteter. Heis i bygget og garasjeplass m/elbil-lading. , Steinsvikvegen 268, Rådal , 121 m² , 6 590 000 kr , Totalpris: 6 772 042 kr • Fellesutg.: 3 274 kr , PrivatMegleren Vikebø & Jørgensen
174262787 , Sentrum - Innbydende leilighet med sentral og attraktiv beliggenhet i bygg rennovert i 2007. Balkong. Ingen dok.avgift! , Hans Tanks gate 15, Bergen , 36 m² , Solgt , Totalpris: 2 757 974 kr • Fellesutg.: 2 564 kr , PrivatMegleren Vikebø & Jørgensen
174229243 , VALLE - Pen familiebolig med 3 soverom og 2 bad. Solrik terrasse. Barnevennlige omgivelser nær lekeplass og barnehage. Garasje , Vallalia 251, Nesttun , 114 m² , 3 100 000 kr , Totalpris: 3 188 811 kr • Fellesutg.: 2 785 kr , Eiendomsmegler Vest Arna
148110646 , Hjellestad - Kontakt megler for visning i påsken! ! Vertikaldelt tomannsbolig med solrik terrasse, vinterhage og 4 soverom. Carport o , Geithusvegen 100A, Hjellestad , 110 m² , 4 800 000 kr , Totalpris: 4 921 342 kr • Fellesutg.: 300 kr , DNB Eiendom AS
174251218 , Flaktveit - Pen leilighet med 3 soverom og 2 bad. Rolig og skjermet beliggenhet i borettslaget. Fast garasjeplass , Breimyra 88, Flaktveit , 94 m² , Solgt , Totalpris: 2 301 241 kr • Fellesutg.: 6 388 kr , Himla
168998917 , Lekker del av tomannsbolig fordelt over to plan fra 2013 med en familietilpasset planløsning. Solrikt , Langtovegen 24, Mjølkeråen , 136 m² , 3 790 000 kr , Totalpris: 3 886 092 kr • Fellesutg.: 475 kr , Krogsveen avd. Åsane
174236196 , Urban og nyere 2 roms like ved Høyskolen og bybanestopp! Varmtvann inkludert i fellesutg. , Camilla Colletts gate 7, Bergen , 28 m² , Solgt , Totalpris: 1 692 509 kr • Fellesutg.: 5 671 kr , GARANTI Eiendomsmegling Bergen
174235678 , Minde- Flott leilighet med nydelig utsikt, balkong, stor stue og 2 gode soverom. , Kristian Bings vei 10, Bergen , 82 m² , Solgt , Totalpris: 2 464 662 kr • Fellesutg.: 2 100 kr , PrivatMegleren Syd
174231144 , Sandviken - Meget sjarmerende 3(4)-roms leilighet med terrasse, beliggende i rolig gate. , Ladegårdsgaten 37, Bergen , 71 m² , 3 890 000 kr , Totalpris: 4 153 547 kr • Fellesutg.: 1 710 kr , PrivatMegleren Vikebø & Jørgensen
173135512 , Seniorleilighet for de over 60 eller med behov for pleie - livsløpsstandard - solrik terrasse på 8,5 kvm - 2 soverom , Sanddalskollen 45, Nesttun , 67 m² , 1 700 000 kr , Totalpris: 1 790 965 kr • Fellesutg.: 3 540 kr , PrivatMegleren Vikebø & Jørgensen
124133018 , Skjold - Nytt moderne boligprosjekt sentralt på Skjold, like ved butikk og Bybane. 5 solgt. Kontakt megler for visning. , Hjortevegen 3, Rådal , 83 - 98 m² , 5 575 000 - 6 775 000 kr , Totalpris: 5 591 222 - 6 791 222 kr , Krogsveen avd. Bergen Sentrum
156642519 , Velkommen til byggetrinn 4 i Øvre Folldalsheia! Gunstig finansiering med Husbanken. Faste priser - førstemann til mølla , Folldalsheia BB4, Rådal , 61 - 122 m² , 4 200 000 - 8 320 000 kr , Totalpris: 4 212 592 - 8 332 592 kr , PrivatMegleren Syd
144263532 , Skjold Stall| Særdeles unikt og eksklusivt|Heis, garasje, solcellepanel, smarthus, felles drivhus , Skjoldvegen 59, Nesttun , 61 - 140 m² , 3 990 000 - 10 900 000 kr , Totalpris: 4 018 870 - 10 949 250 kr , Eiendomsmegler Vest
104217353 , Innflytting før sommeren 2020! Flotte selveierleiligheter i naturskjønne omgivelser. Nær bybanestopp. , Sandsliåsen 29  (IJK), Sandsli , 75 - 83 m² , 3 900 000 - 4 100 000 kr , Totalpris: 3 914 750 - 4 114 750 kr , OBOS BBL
106287047 , Fantastiske utsiktsleiligheter mot Nordåsvannet med store solrike terrasser, nær Nesttun! , SKIPARVIKEN TRINN 1, Nesttun , 37 - 104 m² , 2 400 000 - 7 800 000 kr , Totalpris: 2 411 842 - 7 827 792 kr , PROAKTIV PROSJEKTMEGLING AS
174000807 , Lekker 4-roms endeleilighet fra 2018 i byggets toppetasje. Garasje med lader til el-bil, heisadkomst og solrik balkong. , Torvmyra 64, Mathopen , 106 m² , 4 990 000 kr , Totalpris: 5 116 092 kr • Fellesutg.: 2 673 kr , DNB Eiendom AS
174200947 , Sandviken - Lekker, nyoppusset 3-roms leilighet med stor, solrik altan og nydelig utsikt. IN-ordning. , Amalie Skrams vei 14, Bergen , 50 m² , 2 900 000 kr , Totalpris: 3 470 986 kr • Fellesutg.: 5 468 kr , Eiendomsmegler Vest Bergen Sentrum
174174011 , Ulset | Stort og fint rekkehus med egen garasje og fine uteplasser. Lekkert bad fra 2017. Kort vei til barnehager/skoler , Fossekleiva 38, Ulset , 141 m² , 3 450 000 kr , Totalpris: 3 556 126 kr • Fellesutg.: 3 912 kr , Eiendomsmegler Vest Åsane Bergen
174133169 , Fæsteråsen - Flott 3-roms leilighet med god planløsning i attraktivt og barnevennlig område , Fæsteråsen 346, Olsvik , 78 m² , 2 050 000 kr , Totalpris: 2 386 085 kr • Fellesutg.: 4 950 kr , Eiendomsmegler Vest  Fyllingsdalen
174156211 , Bergen Vest - Lys og fin 3-roms leilighet med sentral beliggenhet. Heis. Innglasset balkong. Mye inkl i fellesutg. , Vadmyrveien 4, Loddefjord , 71 m² , 1 800 000 kr , Totalpris: 2 191 032 kr • Fellesutg.: 5 961 kr , Himla
174133444 , Gyldenpris - Lekker, romslig og unik leilighet med 2,8 m takhøyde, gode kvaliteter og godt bevarte gamle detaljer. Kort vei til alt , Olav Rustis gate 5, Bergen , 57 m² , 2 600 000 kr , Totalpris: 2 676 542 kr • Fellesutg.: 1 600 kr , PrivatMegleren Vikebø & Jørgensen
151468453 , Nesttun - Flott 2-roms toppleilighet med nydelig solrik takterrasse og flott utsikt. Kort vei til bybane. Garasjeplass. , Midtunhaugen 141A, Nesttun , 59 m² , 2 490 000 kr , Totalpris: 2 563 792 kr , Himla
113778693 , BERGEN VEST -LYDERHORN | 49 lyse og moderne 3, 4 og 5-roms eierleiligheter. Alle leilighetene får sydvestvendt balkong med fantastisk utsikt. , Søndre Lyderhornslien 62, Loddefjord , 59 - 67 m² , 3 540 000 - 4 140 000 kr , Totalpris: 3 548 422 - 4 149 222 kr , JM Norge
148698529 , Z: Grimstad/Søreidgrend - Fiske & bade fra egen brygge i sommer? Sjøeiendom m/utleiedel, nøst, kai, båtplasser & garasje. Solrik 1,8 mål tomt! , Grimstadvegen 157, Søreidgrend , 166 m² , 9 490 000 kr , Totalpris: 9 739 692 kr , Z MEGLEREN AS
174092687 , Bergen sentrum - Klassisk og pen 3-roms eierleilighet | Meget sentral beliggenhet | Gode rom | Takhøyde på 2,8 m | Kort vei til alt !! , Bohrs gate 6, Bergen , 65 m² , 3 890 000 kr , Totalpris: 4 049 807 kr • Fellesutg.: 2 401 kr , Aktiv Bergen Sentrum
174023633 , NB: Kun visning ved påmelding, se info - Flott 2-roms selveierleilighet med stor balkong (15 kvm). Fast parkeringsplass i garasjeanlegg. Sentral beliggenhet , Alfred Offerdals vei 23B, Laksevåg , 65 m² , 2 590 000 kr , Totalpris: 2 656 092 kr • Fellesutg.: 1 415 kr , DNB Eiendom AS
163230687 , Appellerende og solrik hjørneleilighet med nydelig utsikt fra 7. etg. Heis i bygget. Nyoppussede overflater i flere rom. , Nordre Toppe 3, Mjølkeråen , 55 m² , 1 850 000 kr , Totalpris: 1 983 529 kr • Fellesutg.: 3 755 kr , PrivatMegleren Vikebø & Jørgensen
174060644 , Perfekt førstegangskjøp! - Meget fin 2-roms selveier - Modernisert i nyere tid. Egen 14kvm terrasse. Parkering. Fiber. , Leikvangvegen 64c, Breistein , 40 m² , 1 850 000 kr , Totalpris: 1 918 769 kr • Fellesutg.: 2 080 kr , Bjørgvin Eiendomsmegling AS
174994518 , Fyllingsdalen - Stor 3-roms leilighet i 9. etg. med romslig sør-vestvendt altan - Attraktiv og sentral beliggenhet - Moderniseringsbehov , Dag Hammarskjölds vei 107, Fyllingsdalen , 75 m² , 2 340 000 kr , GARANTI Eiendomsmegling Bergen , Andel • Leilighet • 2 soverom
174041825 , Minde | Flott 3-roms leilighet nært bybanen med heis, balkong og carport , Bendixens vei 52, Bergen , 74 m² , 3 390 000 kr , Totalpris: 3 586 705 kr • Fellesutg.: 6 117 kr , Eie Eiendomsmegling Bergen
173921358 , BERGEN SENTRUM - Meget fin 4-roms eierleilighet i toppetasjen. Midt i Bergen sentrum - ca. 120 kvm. gulvareal. Påkostet og god standard. , Strømgaten 30, Bergen , 94 m² , 4 700 000 kr , Totalpris: 4 826 070 kr • Fellesutg.: 550 kr , Eiendomsmegler Vest Bergen Sentrum
159115630 , Apeltunet - Nye, moderne tomannsboliger i rolige omgivelser rett ved Apeltun skole. Store terrasser og carport. Byggestart vedtatt! , Apeltun, Rådal , 143 - 145 m² , 6 450 000 - 6 850 000 kr , Totalpris: 6 484 370 - 6 884 370 kr , Eiendomsmegler Vest
110115684 , Skiparviken trinn 2 - Nydelige leiligheter nær vakre Nordåsen med store solrike terrasser! , SKIPARVIKEN TRINN 2, Nesttun , 37 - 109 m² , 2 350 000 - 7 330 000 kr , Totalpris: 2 361 842 - 7 358 772 kr , PROAKTIV PROSJEKTMEGLING AS
174011677 , Bønes | Nydelig rekkehus over tre plan med bad fra 2017. Usjenert uteområde, garasjeplass og nydelig utsikt! , Bønesskogen 61, Bønes , 129 m² , Solgt , Totalpris: 4 616 270 kr , Eie Eiendomsmegling Bergen
174007038 , Landås - VISN. 08.04 - Stor 1-roms med stor innglasset altan - Nytt kjøkken - Sentralvarme og varmtvann inkl i fellesutgiftene. , Nordahl Rolfsens vei 30A, Bergen , 45 m² , 2 050 000 kr , Totalpris: 2 198 425 kr • Fellesutg.: 3 365 kr , GARANTI Eiendomsmegling Bergen
171568446 , HETLEVIKÅSEN - Lekkert rekkehus modernisert i 2018. Sentral og attraktiv beliggenhet med gode sol- og utsiktsforhold. , Hetlevikåsen 39, Loddefjord , 70 m² , 2 650 000 kr , Totalpris: 2 724 760 kr • Fellesutg.: 1 526 kr , Eiendomsmegler Vest Bergen Sentrum
174003057 , BUD MOTTATT! Fyllingsdalen/Oasen - Moderne og lekker leilighet med nydelig utsikt over Ortuvannet og sol til den går ned , Ortustranden 36, Fyllingsdalen , 68 m² , 2 550 000 kr , Totalpris: 2 590 731 kr • Fellesutg.: 3 556 kr , Privatmegleren Vest
174002839 , Solheim | Lys og moderne 3-roms leilighet i stilren utførelse.Innglassert balkong og meget sentral beliggenhet! , Skoglien 35, Bergen , 60 m² , 1 990 000 kr , Totalpris: 3 044 155 kr • Fellesutg.: 7 259 kr , Eie Eiendomsmegling Bergen
173996796 , Sandviken | Rålekker 3-roms leil. med unike detaljer og høy standard - kort vei til alt sentrum har og by på - Bør ses! , Kirkegaten 1B, Bergen , 95 m² , 4 990 000 kr , Totalpris: 5 123 770 kr • Fellesutg.: 1 530 kr , Eie Eiendomsmegling Bergen
173996574 , Laksevåg | Pen 2-roms leilighet i bygg som ble modernisert i 2007! Høy 1.etg, heis og solrik felles takterrasse m/ utsik , Herman Grans vei 5, Laksevåg , 57 m² , 1 690 000 kr , Totalpris: 2 155 540 kr • Fellesutg.: 5 203 kr , Eie Eiendomsmegling Bergen Vest
173995225 , Enderekkehus over 2 etasjer med stor garasje, terrasse, hage og flott uteplass med gode solforhold. Gangavstand til buss , Flaktveitvegen 302, Flaktveit , 119 m² , 3 650 000 kr , Totalpris: 3 755 270 kr , Eie Eiendomsmegling Bergen Vest
172215953 , Årstad - Romslig leilighet med svært attraktiv beliggenhet - parkering - gode solforhold - flott utsikt , Årstadgeilen 37, Bergen , 107 m² , Solgt , Totalpris: 5 121 542 kr • Fellesutg.: 2 508 kr , Aktiv Bergen Sentrum
173992679 , Stilfull og innholdsrik familiebolig i attraktivt område - Stor terrasse/bakgård , Claus Fastings gate 32, Bergen , 198 m² , 8 500 000 kr , Totalpris: 8 728 142 kr , Aktiv Bergen Sentrum
172099323 , Husk å meld deg på visning! - Selveier leilighet med solrik terrasse og sjøglimt. Trappefri adkomst med heis og garasjeplass (oppr. 4-roms). Sentralt. , Olsvikskjenet 157, Olsvik , 87 m² , 2 790 000 kr , Totalpris: 3 013 317 kr • Fellesutg.: 3 136 kr , Privatmegleren Vest
173968720 , NORDNES - Urban og sjarmerende 2-roms leilighet med god standard. Kort gangavstand til sentrumskjernen! , Tidemands gate 21, Bergen , 52 m² , 2 950 000 kr , Totalpris: 3 247 561 kr • Fellesutg.: 4 315 kr , Eiendomsmegler Vest Landås
173989072 , Olsvik | Flott 3-roms toppleilighet med garasjeplass. Gangavstand til både buss og dagligvarebutikk. Varmtvann inkludert , Olsvikmarken 4, Olsvik , 87 m² , Solgt , Totalpris: 2 776 010 kr • Fellesutg.: 5 917 kr , Eie Eiendomsmegling Bergen Vest
173816530 , Minde | Lekker 3-roms med en god planløsning og altan med nydelig utsikt. Sentrumsnær beliggenhet med nærhet til Bybanen , Mindeveien 79, Bergen , 63 m² , 2 490 000 kr , Totalpris: 2 592 207 kr • Fellesutg.: 3 700 kr , EiendomsMegler 1 Bergen
173391829 , Smiberget - Moderne og innbydende 3(4)-roms leilighet | Nytt bad fra 2019 | Kjøkken fra 2013 | Solrik altan med en fantastisk utsikt , Torgny Segerstedts vei 17, Fyllingsdalen , 71 m² , 2 400 000 kr , Totalpris: 2 935 286 kr • Fellesutg.: 6 104 kr , Eiendomsmegler 1 avd Fyllingsdalen
173985952 , Nyere 3-roms leilighet med solrik uteareal og fast garasjeplass med EL-bil lader - heis , Ytrebygdsvegen 19, Søreidgrend , 66 m² , 2 990 000 kr , Totalpris: 3 076 292 kr • Fellesutg.: 2 602 kr , Aktiv Bergen Sentrum
173980828 , Åsane v/Horisont senter | Ny og ubebodd 3 roms leilighet med romslig balkong. Mulighet for garasje. , Myrdalsvegen 48H - A.109, Nyborg , 77 m² , 3 940 000 kr , Totalpris: 3 962 992 kr • Fellesutg.: 2 110 kr , PrivatMegleren Vikebø & Jørgensen Nybygg
171487592 , Arkitekttegnet tomannsbolig med nydelig beliggenhet , Øvre Bergveien 29a, Bønes , not found , not found , Eier (Selveier) • Tomannsbolig , DNB Eiendom AS
173975229 , Pen 2-roms toppleilighet med garasjeplass. Svømmebasseng, badstu, solarium og treningsrom! Ingen dok.avg. , Hetlevikstraumen 5, Loddefjord , 57 m² , 1 875 000 kr , Totalpris: 2 095 842 kr • Fellesutg.: 5 268 kr , PrivatMegleren Syd
173973119 , Velholdt, lys og romslig familiebolig i barnevennlig tun. Sentral beliggenhet og svært gode solforhold. , Apeltunlien 3B, Rådal , 132 m² , 5 890 000 kr , Totalpris: 6 052 892 kr • Fellesutg.: 750 kr , Aktiv Laguneparken
173971642 , Landås - Slettebakken - Attraktiv 3-roms toppleilighet med solrik vestvendt balkong. Sentralt like v/bybanen. Sentralvarme inkl. i felleskostn. , Johan Hjorts vei 28, Bergen , 69 m² , 2 890 000 kr , Totalpris: 3 040 040 kr • Fellesutg.: 5 290 kr , PrivatMegleren Vikebø & Jørgensen
155064145 , Riplegården - Flott 3(4)-roms hjørneleilighet |Betydelig oppgradert i 2018/2019| Vestvendt solrik terrasse med flott utsikt , Riplegården 30, Laksevåg , 79 m² , 1 900 000 kr , Totalpris: 3 025 350 kr • Fellesutg.: 7 692 kr , Eiendomsmegler Vest
170363861 , Velholdt enebolig med hybel på Paradis. Kort vei til bybane, buss, Kiwi, skoler og barnehage. Båtfesterett. , Nøysomheten 6, Paradis , 180 m² , Solgt , Totalpris: 6 149 992 kr , Proaktiv Småstrandgaten
164436499 , Sjelden romslig enebolig med en rekke muligheter. Beliggende i ende av blindvei. Garasje. , Nedrelia 7y, Paradis , 342 m² , 8 490 000 kr , Totalpris: 8 713 492 kr , Proaktiv Småstrandgaten
146440107 , Nesttun - Leiegård med to leiligheter og et innredet næringslokale. Sentralt på Nesttun med nærhet til bybane og butikk! , Stasjonsvegen 29, Nesttun , 242 m² , 6 300 000 kr , Totalpris: 6 458 670 kr , EiendomsMegler 1 Fana
173944476 , Nydelig funkisvilla med praktfull utsikt, pent opparbeidet hage, stor terrasse, dobbel garasje og mulighet for utleie. , Repelen 21, Rådal , 299 m² , 15 000 000 kr , Totalpris: 15 386 242 kr , Proaktiv Sandviken
173908218 , Flott og sentral 2-roms eierleilighet i erværdig bygg -  Garasjeplass - Gangavstand til alle servicetilbud i sentrum. , Amalie Skrams vei 5, Bergen , 57 m² , 3 300 000 kr , Totalpris: 3 383 842 kr • Fellesutg.: 1 141 kr , Krogsveen avd. Fana
173886951 , Nattlandsfjellet - Stort og flott beliggende familiebolig med 4 soverom, flott utsikt, meget gode solforhold, hage og ga , Nattlandsfjellet 142, Bergen , 144 m² , 4 900 000 kr , Totalpris: 5 023 842 kr , Krogsveen avd. Bergen Sentrum
173898039 , Lekker 2-roms leilighet i 5.etasje med god utsikt, balkong og praktisk hems. Trappefritt med heis fra garasje. , Åsane Senter 54A, Ulset , 34 m² , Solgt , Totalpris: 2 394 050 kr • Fellesutg.: 6 210 kr , Krogsveen avd. Åsane
156398486 , Bergen sentrum | Moderne eierleiligheter, klar til innflytting innen sensommeren 2020. Råflotte toppleiligheter. , Strandgaten 195, Bergen , 56 - 127 m² , 4 090 000 - 12 890 000 kr , Totalpris: 4 203 472 - 13 218 472 kr , PrivatMegleren Vikebø & Jørgensen Nybygg
173917360 , Fyllingsdalen - Rålekker arkitekttegnet enebolig | Betydelig påkostet i 2018 | Høy, fri og solrik beliggenhet , J. L. Mowinckels vei 137, Fyllingsdalen , 224 m² , 7 200 000 kr , Totalpris: 7 395 642 kr , PrivatMegleren Syd
173917054 , Sikthaugen - Lekker 2-roms i 4. etg med vestvendt beliggenhet  - Heis i bygget - Kort vei til buss og butikk - Nytt bad i 2020 , Sikthaugen 10, Fyllingsdalen , 51 m² , Solgt , Totalpris: 2 512 872 kr • Fellesutg.: 3 989 kr , GARANTI Eiendomsmegling Bergen
173913481 , Sandviken - Meget lys og tiltalende 4-roms eierleilighet i nydelig hjørnebygård i herlige Sandviken. Felles og flott bakgårdshage. , Kirkegaten 43, Bergen , 75 m² , 4 600 000 kr , Totalpris: 4 942 806 kr • Fellesutg.: 2 811 kr , DNB Eiendom AS
173905484 , Lekker, ny hjørneleilighet med gjennomgående god standard og solrik altan. Fast garasjeplass medfølger. Heis i bygget , Høgåsen 1B, Mjølkeråen , 74 m² , 3 400 000 kr , Fellesutg.: 1 200 kr , Proaktiv Sandviken
